"CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST","MN","Cambridge","2020 (by)","","Yes","K-12","Chromebook","upper bound; Chromebook support pages exist for HS and MS; Dec 2014 article references take-home HP Chromebook 14 for MNC students; broader 1:1 no firm date","https://cihs.c-ischools.org/academics/chromebook-support","","1916","379","1","0","2707410"
"SCHOOL DISTRICT OF THE CITY OF ROYAL OAK","MI","Royal Oak","2020 (by)","","Yes","Grades 6-12 (take-home); K-5 in-classroom","Chromebook","upper bound; grades 6-12 each assigned Chromebook 24/7; K-5 classroom sets; no earlier firm launch year found","https://www.royaloakschools.org/district/administration_and_departments/technology/chromebooks","","1917","379","1","0","2630300"
"MOREHOUSE PARISH","LA","Bastrop","","","","","","no 1:1 initiative evidence found in web search; no dated device program identified","https://www.mpsb.us/","","1918","379","1","0","2201110"
"TEMPLE CITY UNIFIED","CA","Temple City","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; district uses Chromebooks (tech guides on website); no earlier firm year found","https://www.tcusd.net/technology-services-resources","","1919","379","1","0","0638980"
"VERONA AREA SCHOOL DISTRICT","WI","Verona","2016","September","Yes","K-12","Mixed (iPad K-1; Chromebook 2-12)","June 6 2016 board approved 1:1 Access 4 Learning (A4L) program; iPads for K-1; Chromebooks for grades 2-12","https://www.verona.k12.wi.us/families/technology-support/vasd-access-4-learning","","1920","378","1","0","5515330"
"OHIO COUNTY SCHOOLS","WV","Wheeling","2018","Fall","Yes (phased)","Pilot: grade 6 + HS English + elem; expanded 7-12","Chromebook","Fall 2018 pilot: 6th grade take-home Chromebooks + HS English classes + all elementary; 2019 expansion to grades 7-12","https://wtov9.com/news/local/6th-graders-will-receive-chromebooks-in-ohio-county","https://www.theintelligencer.net/news/top-headlines/2019/02/more-ohio-county-students-to-get-new-chromebooks/","1921","378","1","0","5401050"
"COVENTRY","RI","Coventry","2020","Fall","Yes (phased)","Began with Robertson School","Chromebook","George Hersey Robertson School 1:1 program began 2020-21 SY; district-wide Chromebook program referenced","https://www.coventrypublicschools.org/schools/ghr/chromebook","https://www.coventryschools.net/departments/technology-and-data-systems/chromebook-frequently-asked-questions","1922","378","1","0","4400210"
"ASHEBORO CITY SCHOOLS","NC","Asheboro","2020 (by)","","Yes","K-12","Chromebook","upper bound; district has 1:1 laptop/Chromebook handbook for HS and elem/MS; no firm launch year found","https://www.asheboro.k12.nc.us/AHS1to1Handbook1.aspx","https://www.asheboro.k12.nc.us/downloads/code%20of%20conduct%20elem%20mid%20laptop%20program-final.pdf","1923","378","1","0","3700240"
"PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","NY","Plainview","2020 (by)","","Yes","K-12","Chromebook","upper bound; district provides 1:1 Chromebooks; 22-23 device use agreement references program; no earlier firm year found","https://www.pobschools.org/offices/central-office-of-technology","","1924","378","1","0","3623220"
"MILLVILLE BOARD OF EDUCATION","NJ","Millville","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; district has active Chromebook program; no earlier firm launch year found in web search","https://www.millville.org/","","1925","378","1","0","3410320"
"KIRKWOOD R-VII","MO","Kirkwood","2017","Fall","Yes","K-12","Mixed (iPad/MacBook then Chromebook)","Nov 6 2017 board approved iPads + MacBooks for students; $1.3M/yr 3-year tech package; current program uses Chromebooks grades 3-12","https://www.timesnewspapers.com/webster-kirkwoodtimes/news/education/kirkwood-school-district-board-approves-purchase-of-new-ipads/article_f2e2313f-87a1-5e52-9535-67bc6cfdd53b.html","https://www.kirkwoodschools.org/students-families/technology/device-protection-plan","1926","378","1","0","2916770"
"FRANKLIN COMMUNITY SCHOOL CORP","IN","Franklin","2020 (by)","","Yes","K-12","Chromebook","upper bound; district provides Chromebook to all students including virtual students; no textbook/Chromebook rental fee; no earlier firm launch year found","https://franklinschools.org/","","1927","378","1","0","1803690"
"SUMTER COUNTY","GA","Americus","2020 (by)","","Yes","K-12","Chromebook","upper bound; One-to-Global initiative provides Chromebook per student K-12; no earlier firm launch year found","https://www.sumterschools.org/technology","https://ems.sumterschools.net/media-center/technology-in-the-classroom/","1928","378","1","0","1304620"
"AUSTINTOWN LOCAL","OH","Austintown","2014","November","Yes","Grades 6-12","Chromebook","Nov 2014 distribution at Fitch HS; grades 6-12; teacher devices issued Oct 2014; Parent/Student Deployment Nights","http://www.austintownschools.org/News/172","https://www.facebook.com/austintownlocalschools/","1929","377","1","0","3904829"
"LIMA CITY","OH","Lima","2020 (by)","","Yes","K-12","Chromebook","upper bound; K-12 Chromebook usage agreement exists for 2023-24 SY; no earlier firm launch year found","https://docs.google.com/document/d/1AxOR1Y8iIGtG1wQPACOvarcFyXlS6N-r/edit","https://www.limacityschools.org/","1930","377","1","0","3904422"
"MORRIS SCHOOL DISTRICT","NJ","Morristown","2016 (by)","","Yes","Grades 6-12 (take-home); K-5 shared","Chromebook","upper bound; Sep 2016 article references 1:1 program already operational grades 6-12; grades K-5 one per two students","https://njmonthly.com/articles/towns-schools/seeking-right-blend-blended-learning/","https://www.morrisschooldistrict.org/Page/1199","1931","377","1","0","3410810"
"COLLEGE COMM SCHOOL DISTRICT","IA","Cedar Rapids","2012","Fall","Yes","Grades 9-12 (2012); expanded to 6-12 (2015); 5-12 current","Mixed (MacBook Air then Chromebook)","Fall 2012 1:1 for HS (grades 9-12) with MacBook Airs; 2015 expanded to grades 6-12; current program grades 5-12 Chromebooks","https://www.thegazette.com/news/college-community-latest-district-to-buy-laptops-for-students/","https://www.thegazette.com/education/college-community-school-district-expands-student-laptop-program/","1932","376","1","0","1907860"
"WEST VALLEY SCHOOL DISTRICT (YAKIMA)","WA","Yakima","2016","Fall","Yes (phased)","Grades 5-6 (2016); 7-8 (Jan 2017); HS (2017-18)","Chromebook","Fall 2016 ENGAGE-Blended Learning Initiative; ~800 Chromebooks to grades 5-6; grades 7-8 Jan 2017; HS 2017-18 SY; infrastructure started 2013","https://www.yakimaherald.com/news/education/hundreds-of-west-valley-students-to-get-chromebooks/article_3fec0092-3cbd-11e6-b034-cbbfe2393007.html","","1933","375","1","0","5309720"
"ORANGE CO PBLC SCHS","VA","Orange","2020","Fall","Yes","Grades 6-12","Laptop","2020-21 SY all MS and HS students assigned personal laptop; article Dec 2019 announced plan for 2020-21","https://dailyprogress.com/news/orange-county-public-schools-go-all-in-on-student-laptops/article_ba0e5038-266a-11ea-8389-a3847e4fc391.html","","1934","375","1","0","5102820"
"GARFIELD PUBLIC SCHOOL DISTRICT","NJ","Garfield","2020 (by)","","Yes","K-12","Laptop (HP ProBook X360)","upper bound; all students K-12 receive HP ProBook X360 Windows laptop; no firm launch year found","https://www.gboe.org/departments/technology","","1935","375","1","0","3405760"
"ZACHARY COMMUNITY SCHOOL DISTRICT","LA","Zachary","2020 (by)","","Yes","K-12","Chromebook","upper bound; Device Protection Plans (formerly Chromebook Insurance) available for all students; Chromebook program exists but no earlier firm year found","https://zacharyschools.org/departments/academics/technology/","","1936","375","1","0","2200039"
"SUMMIT HILL SD 161","IL","Frankfort","2020 (by)","","Yes","K-8","Chromebook","upper bound; Lenovo device fee referenced; district has Chromebook program; no earlier firm year found","https://www.summithill.org/","","1937","375","1","0","1738220"
"KERMAN UNIFIED","CA","Kerman","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; Chromebook help desk active; no earlier firm launch year found","https://helpdesk.kermanusd.com/support/solutions/articles/31000174119-performing-a-chromebook-hard-reset","","1938","375","1","0","0619490"
"CAMBRIAN","CA","San Jose","2020 (by)","","Yes (likely)","K-8","Chromebook","upper bound; Chromebook use referenced in tech guides; small K-8 elem district; no earlier firm year found","https://www.cambriansd.org/departments/educational-services","","1939","375","1","0","0607140"
"OAKDALE JOINT UNIFIED","CA","Oakdale","2023","Fall","Yes","Grades 5-12","Chromebook","2023-24 SY students grades 5-12 issued district-managed Chromebooks; prior to that Chromebook labs shared","https://www.ojusd.org/district/technology","","1940","375","1","0","0600062"
"STEILACOOM HIST. SCHOOL DISTRICT","WA","Steilacoom","2020 (by)","","Yes","K-12","Chromebook","upper bound; all students and faculty provided tech tools; Chromebook support resources exist; no earlier firm year found","https://www.steilacoom.k12.wa.us/who-we-are/departments/technology-services/tech-support-for-families/chromebooks","","1941","374","1","0","5308460"
"PENN MANOR SD","PA","Millersville","2013","Fall","Yes (phased)","HS 2013-14; MS 2015; ES pilot 2017; ES 4-6 2018-19; K-3 2020","Mixed (Linux laptop then Chromebook)","Apr 2013 board approved; Fall 2013 HS grades 9-12 received Acer laptops (Ubuntu); MS added 2015; ES grades 4-6 by 2018-19; K-3 added 2020; switched to Chromebooks 2022","https://technology.pennmanor.net/2013/04/02/high-school-11-laptop-program-announced/","https://lancasteronline.com/pennmanor/news/penn-manor-distributes-laptops-to-high-school-students/article_9268163c-9290-11e3-af9f-0017a43b2370.html","1942","374","1","0","4218630"
"SCARSDALE UNION FREE SCHOOL DISTRICT","NY","Scarsdale","2020 (by)","","Yes","K-12","Mixed (iPad K-2/6-8; Chromebook 3-5; BYOD/borrow 9-12)","upper bound; 2022-25 tech plan references existing 1:1 iPad/Chromebook program; no earlier firm year found","https://go.boarddocs.com/ny/scarsdale/Board.nsf/files/CDQK684E8AC1/$file/ScarsdaleTechnologyPlan2022-25.pdf","","1943","374","1","0","3625950"
"ORANGE BOARD OF EDUCATION","NJ","Orange","2013","","Yes","K-12","Chromebook","moved to 1:1 Chromebook program in 2013; preceded by Google Apps for Education 2011; K-12 including Forest Street Community School","https://fscs.orange.k12.nj.us/281046_2","https://www.orange.k12.nj.us/","1944","374","1","0","3412270"
"MILLBURN TOWNSHIP SCHOOLS","NJ","Millburn","2020 (by)","","Yes","K-12","Chromebook","upper bound; 1:1 Google Chromebook district; Gaggle case study references program; no earlier firm year found","https://www.gaggle.net/case-studies/millburn-township-public-schools","https://www.millburn.org/page/technology","1945","374","1","0","3410200"
"ST. FRANCIS PUBLIC SCHOOL DISTRICT","MN","Saint Francis","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; district manages ~4000 devices including Chromebooks; 2019 article notes lack of 1:1 funding; COVID-era likely launched 2020","https://ezo.io/assetsonar/case-studies/st-francis-school/","https://www.isd15.org/","1946","374","1","0","2733540"
"NORTH ATTLEBOROUGH","MA","North Attleborough","2018","Fall","Yes (phased)","MS and HS (2018); ES shared carts","Chromebook","July 2018 announcement: Digital Connections Partnership Schools Grant + override funding; all MS/HS students get personal Chromebook; ES shared Chromebook carts","https://www.thesunchronicle.com/news/local_news/north-attleboro-school-superintendent-every-middle-high-school-student-to/article_d8ac88c5-12fa-5e7a-831d-63468ff8ce10.html","","1947","374","1","0","2508730"
"RICHLAND UNION ELEMENTARY","CA","Shafter","2020 (by)","","Yes (likely)","K-8","Chromebook","upper bound; small K-8 elementary district in Kern County; no dated device program identified; web search inconclusive","https://www.cde.ca.gov/schooldirectory/details?cdscode=15635780000000","","1948","374","1","0","0621450"
"GREENBRIER COUNTY SCHOOLS","WV","Lewisburg","2021","Fall","Yes","K-12","Chromebook","2021-22 SY every student K-12 received Chromebook at school and home; 1:1 technology initiative","https://www.thecabin.net/news/greenbrier-gives-chromebooks-to-all-students/article_330bf364-aa10-507e-8339-9850cf34e257.html","https://www.greenbriercountyschools.org/","1949","373","1","0","5400390"
"MOUNT PLEASANT ISD","TX","Mount Pleasant","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; district uses Chromebooks; no dated launch year found in web search","https://www.mpisd.net/","","1950","373","1","0","4831760"
