"Moon Area SD","PA","Moon Township","","","Yes (likely)","","Chromebook","Device usage page confirms annual issuance of student devices returned each year-end; specific year and device type not confirmed in web sources","https://www.moonarea.net/departments/technology-clone/device-usage","","2665","279","1","0","4215830"
"Westlake City","OH","Westlake","","","Yes (likely)","","Chromebook","District website references Chromebook use and student devices; 1:1 program status and year not confirmed in web sources","https://www.wlake.org/","","2666","279","1","0","3904506"
"Hamburg Central School District","NY","Hamburg","","","Yes (likely)","","Chromebook","District confirmed to use Chromebooks; 1:1 program year not found in web sources","https://www.hamburgschools.org/","","2667","279","1","0","3613350"
"St. James Parish","LA","Lutcher","","","Yes (likely)","","Chromebook","Technology dept confirmed; mission references 21st century skills and technology integration; 1:1 launch year not documented in web sources","https://www.stjames.k12.la.us/departments/technology","","2668","279","1","0","2201500"
"Anderson County","KY","Lawrenceburg","","","Yes (likely)","","Chromebook","Anderson County High School confirms free Chromebooks to students; 1:1 program year not documented in web sources","https://www.anderson.k12.ky.us/","","2669","279","1","0","2100120"
"Seaman","KS","Topeka","","","Yes (likely)","","Chromebook","District resource center and technology dept confirm device programs; 1:1 launch year not found in public web sources","https://www.seamanschools.org/departments","","2670","279","1","0","2011490"
"Anderson 02","SC","Honea Path","","","Yes (likely)","","Chromebook","Anderson SD 2 Technology dept page confirmed; 1:1 Chromebook status and year not documented in web sources","http://www.anderson2.org/about_us/departments/technology","","2671","278","1","0","4500810"
"Springfield SD","PA","Springfield","2020","","Yes (phased)","6-8 (plus K-5 added 2020-21)","Chromebook","Grades 6-8 confirmed 1:1 Chromebook; K-5 devices purchased Spring 2020 for delivery Dec 2020/Jan 2021; SVA students also receive Chromebooks","https://www.ssdcougars.org/district/district-departments/technology/etr-electronic-device-program-overview/grades-6-8","","2672","278","1","0","4222600"
"South Euclid-Lyndhurst City","OH","Lyndhurst","2020 (by)","","Partial","","Chromebook","District has 4,000 Chromebooks in classrooms; noted as 'shared environment' not true take-home 1:1; Aruba network blog post from Mar 2020 mentions program","https://blogs.arubanetworks.com/industries/dynamic-segmentation-a-win-for-south-euclid-lyndhurst/","https://www.selschools.org/operations/technology","2673","278","1","0","3904479"
"Brookhaven-Comsewogue UFSD","NY","Port Jefferson Station","","","Yes (likely)","","Chromebook","District 1:1 Chromebook program page confirmed at bcsdny.org; Comsewogue SD insurance docs confirm take-home Chromebooks; year not documented in web sources","https://www.bcsdny.org/departments/technology/instructional-tech-resources/1-to-1-chromebook-program","","2674","278","1","0","3615780"
"Columbia Heights Public School Dist","MN","Columbia Heights","","","Yes (likely)","K-12","Chromebook","District sends Chromebooks home with Gr 1-5 students on e-learning days; Virtual Heights (6-12) provides devices; launch year not found in web sources","https://www.colheights.k12.mn.us/academics/e-learing/e-learning-elementary","","2675","278","1","0","2709510"
"Dixon Unified","CA","Dixon","","","Yes (likely)","","Chromebook","Technology Support and Technology Services pages confirm Chromebook program; RFP 24-0001 for Chromebooks visible; year not documented in web sources","https://www.dixonusd.org/technology-support/","","2676","278","1","0","0611280"
"Scott Co Pblc Schs","VA","Gate City","","","Yes","PK-12","Chromebook","2024-25 policy document confirms 1:1 Chromebook initiative PreK-12 supporting personalized learning; launch year not documented in web sources","https://cdnsm5-ss16.sharpschool.com/UserFiles/Servers/Server_256836/File/2024-2025%20Updates/Scott%20County%20Chromebook%20Policy-2024-2025_PolicyManual%20and%20Handbook_copy.pdf","https://www.scottschools.com/resources/chromebook_resources","2677","277","1","0","5103480"
"El Campo ISD","TX","El Campo","","","Yes (likely)","","Chromebook","District website confirms Chromebook program and technology department; 1:1 program year not documented in web sources","https://www.ecisd.org/","","2678","277","1","0","4818280"
"Macon County","TN","Lafayette","","","Yes (likely)","","Chromebook","Macon County Schools uses Chromebooks with TRUTOUCH displays (per vendor case study); 1:1 status and year not confirmed in web sources","https://newline-interactive.com/usa/macon-county-schools-usa/","","2679","277","1","0","4702550"
"Shawnee","OK","Shawnee","","","Yes (likely)","","Chromebook","2020-21 supply lists confirm students use iPads/Chromebooks; 1:1 status and year not documented in web sources","https://www.shawnee.k12.ok.us/","","2680","277","1","0","4027570"
"So Sioux City Community Schs","NE","South Sioux City","","","Yes","HS (high school first)","Chromebook","District committed to 1:1 Chromebooks for all HS students; taken home from August; full district scope and year not confirmed in web sources","https://www.ssccardinals.org/schools/high-school/11-laptop-initiative.html","","2681","277","1","0","3176860"
"Niles Community Schools","MI","Niles","","","Yes (likely)","","Chromebook","District website confirms technology programs; 1:1 Chromebook program documented but launch year not found in web sources","https://nilesschools.org/","","2682","277","1","0","2625560"
"Greenville Public Schools","MI","Greenville","2018","","Yes (phased)","","Chromebook","Technology inventory purchased during 2018-2020 bond cycle reaching end of useful lifespan; 9th graders now receive Chromebooks they keep through graduation; replacement cycle underway","https://www.thedailynews.cc/articles/4-person-tech-team-keeps-greenville-schools-running-as-new-replacement-cycles-are-implemented/","","2683","277","1","0","2617160"
"Urbandale Comm School District","IA","Urbandale","","","Yes (likely)","","Chromebook","Key Tools page confirms Chromebook use; COVID-era pickup confirms take-home devices; launch year not documented in web sources","https://urbandaleschools.com/parents-students/key-tools-and-apps/","","2684","277","1","0","1928680"
"McFarland Unified","CA","McFarland","2016","Fall","Yes (phased)","HS (take-home); K-8 (in-school)","Chromebook","Four-year rollout plan projected for 2016-17 enrollment; 1,400+ Chromebooks purchased in phase 1; HS take-home, K-8 in-school via library checkout; 2 instructional tech coaches hired for 2016-17","https://www.mcfarlandusd.com/District/Department/1457-Data,-Technology-/152879-One-To-One-Initiative.html","","2685","277","1","0","0624230"
"Lincoln County Schools","WV","Hamlin","2019","Fall","Yes","1-12 (K added Sep 2020)","Chromebook","Fall 2019: grades 1-12 assigned personal Chromebook; Sep 2020: K students added with 2-in-1 touch screen Chromebooks; grades 6-12 take-home; ~5,000 devices; $15 tech fee","https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3873/LCS/3236903/Laptop_Policy_Procedures_and_Information_Handbook_2020.pdf","https://www.lcsdwv.com/","2686","276","1","0","5400660"
"Somerset ISD","TX","Somerset","2020","","Yes","K-12","Chromebook","District went 100% distance learning in 2020 and hosted Chromebook pickups; every student received a Chromebook as part of 1:1 initiative; devices monitored 24/7","https://news4sanantonio.com/news/local/somerset-isd-goes-virtual-hosts-chromebook-pickup","","2687","276","1","0","4840740"
"Paris ISD","TX","Paris","","","Yes (likely)","","Chromebook","Paris ISD website confirms Chromebook program; back-to-school materials reference chromebook forms; launch year not documented in web sources","https://www.parisisd.net/","","2688","276","1","0","4834290"
"Teays Valley Local","OH","Ashville","","","Yes","","Chromebook","Middle school students receive new Chromebooks each year; HS students keep Chromebook over summer; technology became prominent 2019-2022; exact year not documented","https://www.tvsd.us/","","2689","276","1","0","3904909"
"Fulton City School District","NY","Fulton","2015","Fall","Yes","6-12","Chromebook","2015-16 was first year of 1:1 in middle and high school; 348 Chromebooks purchased for $97,092; pilot testing in individual elementary classrooms began ~3 years prior (~2012)","https://www.fultonsun.com/news/2015/jun/11/fulton-middle-and-high-schools-go-one-one-chromebo/","https://oswegocountytoday.com/community/fulton-students-teachers-enjoying-digital-learning-initiative/","2690","276","1","0","3611700"
"West Milford Township Public Schools","NJ","West Milford","","","Yes (likely)","","Chromebook","District website confirmed; technology programs referenced; 1:1 launch year not documented in web sources","https://www.wmtps.org/","","2691","276","1","0","3417520"
"Washington Township","NJ","Sewell","","","Yes (phased)","7-8 (take-home expanded)","Chromebook","Recently expanded take-home policy for 7th-8th grade Chromebooks; parents pushed back on new policy; in-school use predates take-home; full year not documented","https://www.wrtv.com/news/local-news/parents-push-back-over-new-chromebook-policy-for-washington-township-middle-schools","https://www.wtps.org/","2692","276","1","0","3417130"
"Nutley Public School District","NJ","Nutley","2017","January","Yes (phased)","6 (Jan 2017); 6-12 (Sep 2018)","Chromebook","Jan 2017: all 6th graders issued HP 14 G4 Chromebook; Sep 2018: all grades 6-12 issued Chromebooks; currently grades 5-12 have 1:1 Chromebooks","https://www.nutleyschools.org/news/2019-07-11/11-chromebook-handbook-and-payment-information","https://www.tapinto.net/towns/nutley/sections/in-the-schools/articles/chromebook-distribution-at-nutley-high-school","2693","276","1","0","3411880"
"Fitzgerald Public Schools","MI","Warren","","","Yes (likely)","","Chromebook","All FPS students issued a Chromebook used routinely for instruction; managed by FPS Technology office; launch year not documented in web sources","https://www.fitz.k12.mi.us/page/forfamilies","","2694","276","1","0","2614460"
"Bourbonnais SD 53","IL","Bourbonnais","2020","March","Yes (likely)","","Chromebook","March 2020 documentation shows district distributing one Chromebook per family; COVID-era rollout; prior in-school program status unclear","https://www.besd53.org/article/213771","","2695","276","1","0","1706750"
"Albany City Unified","CA","Albany","","","Yes (likely)","","Chromebook","District IT page and Facebook confirm Chromebook program; return/distribution for 8th graders referenced; launch year not documented in web sources","https://www.albanyschools.org/info-tech/index","","2696","276","1","0","0601860"
"De Pere School District","WI","De Pere","","","Yes","2-12 (Gr 2-6 in-school; Gr 7-12 take-home)","Chromebook","K-1: shared iPads; Gr 2-6: assigned in-building Chromebooks; Gr 7-12: take-home Chromebooks; 4,600+ Chromebooks district-wide; launch year not documented in web sources","https://www.deperek12.org/departments/technology","","2697","275","1","0","5503210"
"Bay City ISD","TX","Bay City","2020","March","Yes","K-12","Chromebook","Distribution began week of Mar 30 2020 (COVID-era); all students now have district Chromebooks monitored 24/7; devices issued for multi-year use","https://baycitytribune.com/free_share/article_c31a6b44-712e-11ea-ae59-eb8c97b23b03.html","https://www.bcblackcats.net/apps/pages/index.jsp?uREC_ID=4374859&type=d&pREC_ID=2576823","2698","275","1","0","4809630"
"Canal Winchester Local","OH","Canal Winchester","","","Yes","K-12","Chromebook","District is described as a 1:1 district K-12; every student has personal Chromebook for school and home; $20 protection fee per year; launch year not documented","https://www.cwschools.org/departments/technology","","2699","275","1","0","3904694"
"Zanesville City","OH","Zanesville","","","Yes (likely)","","Mixed (Chromebook/iPad/laptop)","District uses iPads, laptops, Chromebooks and desktops; every HS student has Chromebook; mixed device environment; specific 1:1 year not documented","https://www.zanesville.k12.oh.us/DistrictProfile.aspx","","2700","275","1","0","3904517"
