2253	5308250	SPOKANE SCHOOL DISTRICT	WA
2252	5308700	TACOMA SCHOOL DISTRICT	WA
2242	0401680	CARTWRIGHT ELEMENTARY DISTRICT	AZ
2241	0612880	ESCONDIDO UNION	CA
2235	1201380	OKALOOSA	FL
2230	0628650	ORANGE UNIFIED	CA
2225	0633860	SADDLEBACK VALLEY UNIFIED	CA
2224	0609620	COMPTON UNIFIED	CA
2220	0629580	PALMDALE ELEMENTARY	CA
2219	0608460	CHINO VALLEY UNIFIED	CA
2218	1731740	PLAINFIELD SD 202	IL
2206	1304020	PAULDING COUNTY	GA
2200	4813050	CARROLLTON-FARMERS BRANCH ISD	TX
2192	4901140	WASHINGTON DISTRICT	UT
2182	0611110	DESERT SANDS UNIFIED	CA
2181	4900870	SALT LAKE DISTRICT	UT
2180	0641160	VISALIA UNIFIED	CA
2177	1741690	INDIAN PRAIRIE CUSD 204	IL
2170	0100270	BALDWIN COUNTY	AL
2166	4219170	PITTSBURGH SD	PA
2166	2010140	OLATHE	KS
2161	1734510	ROCKFORD SD 205	IL
2159	2916400	KANSAS CITY 33	MO
2159	0802490	BOULDER VALLEY SCHOOL DISTRICT NO. RE2	CO
2159	0636840	SIMI VALLEY UNIFIED	CA
2156	0631320	POMONA UNIFIED	CA
2152	1200030	ALACHUA	FL
2151	2634470	UTICA COMMUNITY SCHOOLS	MI
2150	0509000	LITTLE ROCK SCHOOL DISTRICT	AR
2149	0103030	SHELBY COUNTY	AL
2141	0805370	ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J	CO
2138	0684500	IRVINE UNIFIED	CA
2132	0610290	CUPERTINO UNION	CA
2130	4503360	RICHLAND 01	SC
2126	4704020	SUMNER COUNTY	TN
2123	2511130	SPRINGFIELD	MA
2104	5400600	KANAWHA COUNTY SCHOOLS	WV
2095	0404230	KYRENE ELEMENTARY DISTRICT	AZ
2091	2011640	SHAWNEE MISSION PUB SCH	KS
2085	1600360	BOISE INDEPENDENT DISTRICT	ID
2080	3412690	PATERSON PUBLIC SCHOOLS	NJ
2078	4821420	GRAND PRAIRIE ISD	TX
2075	5304230	LAKE WASHINGTON SCHOOL DISTRICT	WA
2070	0803990	POUDRE SCHOOL DISTRICT R-1	CO
2063	1302610	HALL COUNTY	GA
2040	0632370	RIALTO UNIFIED	CA
2036	3700450	BUNCOMBE COUNTY SCHOOLS	NC
2035	1200090	BAY	FL
2034	0407570	SCOTTSDALE UNIFIED DISTRICT	AZ
2022	2732390	ROSEMOUNT-APPLE VALLEY-EAGAN	MN
2012	1302880	HOUSTON COUNTY	GA
2009	1300420	BIBB COUNTY	GA
2007	4816740	DENTON ISD	TX
2001	0100390	BIRMINGHAM CITY	AL
2000	5303960	KENT SCHOOL DISTRICT	WA
1996	2513230	WORCESTER	MA
1984	3703330	NEW HANOVER COUNTY SCHOOLS	NC
1979	4826580	LAMAR CISD	TX
1972	4826790	LAREDO ISD	TX
1965	3703450	ONSLOW COUNTY SCHOOLS	NC
1963	5508520	MADISON METROPOLITAN SCHOOL DISTRICT	WI
1961	4829670	MCALLEN ISD	TX
1953	4400900	PROVIDENCE	RI
1952	3631920	YONKERS CITY SCHOOL DISTRICT	NY
1952	2400210	CARROLL COUNTY PUBLIC SCHOOLS	MD
1946	2201020	LIVINGSTON PARISH	LA
1933	3904348	AKRON CITY	OH
1922	4829850	MCKINNEY ISD	TX
1922	2928860	SPRINGFIELD R-XII	MO
1915	5302700	EVERGREEN SCHOOL DISTRICT (CLARK)	WA
1906	4503390	RICHLAND 02	SC
1899	1301860	DOUGLAS COUNTY	GA
1893	5103660	STAFFORD CO PBLC SCHS	VA
1882	1201650	SANTA ROSA	FL
1876	3501500	LAS CRUCES PUBLIC SCHOOLS	NM
1875	0641190	VISTA UNIFIED	CA
1872	0630660	PLACENTIA-YORBA LINDA UNIFIED	CA
1870	4500720	AIKEN 01	SC
1862	0606810	CAJON VALLEY UNION	CA
1856	2201290	RAPIDES PARISH	LA
1850	3703930	PUBLIC SCHOOLS OF ROBESON COUNTY	NC
1850	0609390	COLTON JOINT UNIFIED	CA
1840	5103240	RICHMOND CITY PBLC SCHS	VA
1838	0629550	PALM SPRINGS UNIFIED	CA
1818	0616740	HAYWARD UNIFIED	CA
1817	3700030	ALAMANCE-BURLINGTON SCHOOLS	NC
1817	0615240	GLENDALE UNIFIED	CA
1815	0640150	TUSTIN UNIFIED	CA
1812	0606390	PANAMA-BUENA VISTA UNION	CA
1808	0629220	OXNARD	CA
1805	1803450	EVANSVILLE VANDERBURGH SCH CORP	IN
1797	3700012	PITT COUNTY SCHOOLS	NC
1797	2400270	CHARLES COUNTY PUBLIC SCHOOLS	MD
1796	1301410	COLUMBIA COUNTY	GA
1776	4830570	MIDLAND ISD	TX
1776	2611600	DEARBORN CITY SCHOOL DISTRICT	MI
1774	0623610	MANTECA UNIFIED	CA
1772	4834830	PFLUGERVILLE ISD	TX
1769	3702310	IREDELL-STATESVILLE SCHOOLS	NC
1767	5103640	SPOTSYLVANIA CO PBLC SCHS	VA
1762	4810230	BIRDVILLE ISD	TX
1760	0400600	ALHAMBRA ELEMENTARY DISTRICT	AZ
1758	0625130	MODESTO CITY ELEMENTARY	CA
1754	4502010	DORCHESTER 02	SC
1753	2725200	OSSEO PUBLIC SCHOOL DISTRICT	MN
1748	1200810	HERNANDO	FL
1746	0900450	BRIDGEPORT SCHOOL DISTRICT	CT
1744	4824990	JUDSON ISD	TX
1744	4502700	LEXINGTON 01	SC
1740	0600027	LAKE ELSINORE UNIFIED	CA
1739	3173740	MILLARD PUBLIC SCHOOLS	NE
1730	5309270	VANCOUVER SCHOOL DISTRICT	WA
1720	5100270	ARLINGTON CO PBLC SCHS	VA
1719	0804350	MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51	CO
1709	4020250	MOORE	OK
1704	4824060	HURST-EULESS-BEDFORD ISD	TX
1691	0101800	HUNTSVILLE CITY	AL
1684	0613360	FAIRFIELD-SUISUN UNIFIED	CA
1681	4666270	SIOUX FALLS SCHOOL DISTRICT 49-5	SD
1679	2200270	BOSSIER PARISH	LA
1674	3628590	SYRACUSE CITY SCHOOL DISTRICT	NY
1671	2400660	WASHINGTION COUNTY PUBLIC SCHOOLS	MD
1669	0901920	HARTFORD SCHOOL DISTRICT	CT
1669	0641040	VICTOR ELEMENTARY	CA
1667	3904384	DAYTON CITY	OH
1663	2007950	KANSAS CITY	KS
1661	3404590	ELIZABETH PUBLIC SCHOOLS	NJ
1654	1000200	CHRISTINA SCHOOL DISTRICT	DE
1641	0628250	OCEANSIDE UNIFIED	CA
1640	0605580	SANTA MARIA-BONITA	CA
1636	4821150	GOOSE CREEK CISD	TX
1634	2012000	BLUE VALLEY	KS
1631	5507320	KENOSHA SCHOOL DISTRICT	WI
1629	0623340	MADERA UNIFIED	CA
1625	0639420	TORRANCE UNIFIED	CA
1623	0629490	PAJARO VALLEY UNIFIED	CA
1623	0627240	NEWPORT-MESA UNIFIED	CA
1622	0634880	SAN MARCOS UNIFIED	CA
1617	0616920	HEMET UNIFIED	CA
1615	1810290	SOUTH BEND COMMUNITY SCH CORP	IN
1615	0600014	HESPERIA UNIFIED	CA
1613	4100023	HILLSBORO SD 1J	OR
1611	2616440	GRAND RAPIDS PUBLIC SCHOOLS	MI
1606	2100510	BOONE COUNTY	KY
1600	3904480	SOUTH-WESTERN CITY	OH
1594	0629940	PASADENA UNIFIED	CA
1589	2926850	ROCKWOOD R-VI	MO
1587	5302820	FEDERAL WAY SCHOOL DISTRICT	WA
1586	4843470	TYLER ISD	TX
1583	0902790	NEW HAVEN SCHOOL DISTRICT	CT
1582	0408170	SUNNYSIDE UNIFIED DISTRICT	AZ
1576	0403420	GLENDALE ELEMENTARY DISTRICT	AZ
1575	0511850	PULASKI CO. SPEC. SCHOOL DIST.	AR
1571	1810650	HAMILTON SOUTHEASTERN SCHOOLS	IN
1563	0600029	MURRIETA VALLEY UNIFIED	CA
1562	0632070	REDLANDS UNIFIED	CA
1561	3701140	DAVIDSON COUNTY SCHOOLS	NC
1561	2200090	ASCENSION PARISH	LA
1559	5101800	HAMPTON CITY PBLC SCHS	VA
1559	4820250	GALENA PARK ISD	TX
1559	4010590	EDMOND	OK
1558	3704050	ROWAN-SALISBURY SCHOOLS	NC
1557	3704880	WAYNE COUNTY PUBLIC SCHOOLS	NC
1552	0512660	SPRINGDALE SCHOOL DISTRICT	AR
1546	1708550	CUSD 300	IL
1543	5512360	RACINE UNIFIED SCHOOL DISTRICT	WI
1543	4501110	BEAUFORT 01	SC
1533	0602430	ALVORD UNIFIED	CA
1531	3702010	HARNETT COUNTY SCHOOLS	NC
1527	0613140	EVERGREEN ELEMENTARY	CA
1525	0609070	COACHELLA VALLEY UNIFIED	CA
1521	0611460	DOWNEY UNIFIED	CA
1519	0613890	FOLSOM-CORDOVA UNIFIED	CA
1519	0407080	ROOSEVELT ELEMENTARY DISTRICT	AZ
1515	0619260	JURUPA UNIFIED	CA
1510	4834440	PEARLAND ISD	TX
1509	4844960	WESLACO ISD	TX
1509	2803830	RANKIN CO SCHOOL DIST	MS
1506	0616325	HACIENDA LA PUENTE UNIFIED	CA
1504	5306960	PUYALLUP SCHOOL DISTRICT	WA
1500	4809670	BEAUMONT ISD	TX
1500	2201200	OUACHITA PARISH	LA
1499	1303930	NEWTON COUNTY	GA
1492	1734740	SCHAUMBURG CCSD 54	IL
1489	4807890	ALLEN ISD	TX
1489	0691135	VAL VERDE UNIFIED	CA
1489	0614730	FULLERTON ELEMENTARY	CA
1487	2201680	TANGIPAHOA PARISH	LA
1485	4205310	CENTRAL BUCKS SD	PA
1485	0609640	CONEJO VALLEY UNIFIED	CA
1484	0627690	NORWALK-LA MIRADA UNIFIED	CA
1482	1710200	CICERO SD 99	IL
1481	5505820	GREEN BAY AREA PUBLIC SCHOOL DISTRICT	WI
1478	0635970	SAUGUS UNION	CA
1477	5302400	EDMONDS SCHOOL DISTRICT	WA
1475	0602310	ALUM ROCK UNION ELEMENTARY	CA
1473	5302670	EVERETT SCHOOL DISTRICT	WA
1473	0601620	ABC UNIFIED	CA
1459	0408310	TEMPE SCHOOL DISTRICT	AZ
1457	5305910	NORTHSHORE SCHOOL DISTRICT	WA
1457	0102220	MADISON COUNTY	AL
1449	2922800	NORTH KANSAS CITY 74	MO
1445	4220040	READING SD	PA
1442	3904676	OLENTANGY LOCAL	OH
1436	2628560	PLYMOUTH-CANTON COMMUNITY SCHOOLS	MI
1432	0406300	PHOENIX ELEMENTARY DISTRICT	AZ
1428	3703780	RANDOLPH COUNTY SCHOOLS	NC
1425	1001300	RED CLAY CONSOLIDATED SCHOOL DISTRICT	DE
1424	4202280	ALLENTOWN CITY SD	PA
1423	4025290	PUTNAM CITY	OK
1408	4822530	HARLINGEN CISD	TX
1406	0904830	WATERBURY SCHOOL DISTRICT	CT
1405	5303750	ISSAQUAH SCHOOL DISTRICT	WA
1401	0602850	ANTIOCH UNIFIED	CA
1397	1302130	FAYETTE COUNTY	GA
1396	1730270	OSWEGO CUSD 308	IL
1391	2201740	TERREBONNE PARISH	LA
1390	4808090	ALVIN ISD	TX
1388	4817390	DONNA ISD	TX
1388	3703270	NASH-ROCKY MOUNT SCHOOLS	NC
1388	0640980	VENTURA UNIFIED	CA
1387	0612960	ETIWANDA ELEMENTARY	CA
1382	2602820	ANN ARBOR PUBLIC SCHOOLS	MI
1376	4900120	CACHE DISTRICT	UT
1375	4503870	YORK 03	SC
1375	2908370	FT. ZUMWALT R-II	MO
1374	1200930	INDIAN RIVER	FL
1372	5303540	HIGHLINE SCHOOL DISTRICT	WA
1368	0620250	LA MESA-SPRING VALLEY	CA
1362	3904611	LAKOTA LOCAL	OH
1361	0620880	LANCASTER ELEMENTARY	CA
1357	0103390	TUSCALOOSA COUNTY	AL
1353	0626640	NAPA VALLEY UNIFIED	CA
1351	1740070	VALLEY VIEW CUSD 365U	IL
1350	4844280	WACO ISD	TX
1346	1730420	PALATINE CCSD 15	IL
1340	4814730	COMAL ISD	TX
1335	5300390	BELLEVUE SCHOOL DISTRICT	WA
1335	4817700	EAGLE MT-SAGINAW ISD	TX
1332	5400060	BERKELEY COUNTY SCHOOLS	WV
1332	1741250	WAUKEGAN CUSD 60	IL
1331	1602340	NAMPA SCHOOL DISTRICT	ID
1330	2913830	HAZELWOOD	MO
1327	5101830	HANOVER CO PBLC SCHS	VA
1327	0404380	LITCHFIELD ELEMENTARY DISTRICT	AZ
1326	2901000	COLUMBIA 93	MO
1324	1301830	DOUGHERTY COUNTY	GA
1321	4807440	ABILENE ISD	TX
1316	5300480	BETHEL SCHOOL DISTRICT	WA
1303	1201290	MARTIN	FL
1301	2918300	LEE'S SUMMIT R-VII	MO
1301	1805670	M S D LAWRENCE TOWNSHIP	IN
1296	0802580	SCHOOL DISTRICT 27J	CO
1295	4833180	NORTHWEST ISD	TX
1294	3605280	BRENTWOOD UNION FREE SCHOOL DISTRICT	NY
1292	4811790	BRYAN ISD	TX
1290	0200510	MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT	AK
1287	3700690	CATAWBA COUNTY SCHOOLS	NC
1286	2733810	SOUTH WASHINGTON COUNTY SCHOOL DIST	MN
1286	2731800	ROCHESTER PUBLIC SCHOOL DISTRICT	MN
1279	2928950	FRANCIS HOWELL R-III	MO
1274	5306570	PASCO SCHOOL DISTRICT	WA
1274	3500010	RIO RANCHO PUBLIC SCHOOLS	NM
1268	0627810	OAK GROVE ELEMENTARY	CA
1263	0634920	SAN MATEO-FOSTER CITY	CA
1261	4104740	EUGENE SD 4J	OR
1260	4108830	NORTH CLACKAMAS SD 12	OR
1260	2400600	ST. MARY'S COUNTY PUBLIC SCHOOLS	MD
1253	0635430	SANTA CLARA UNIFIED	CA
1246	0618390	INGLEWOOD UNIFIED	CA
1242	0640740	VALLEJO CITY UNIFIED	CA
1241	4005490	BROKEN ARROW	OK
1240	4831040	MISSION CISD	TX
1240	2201560	ST. LANDRY PARISH	LA
1239	2503090	BROCKTON	MA
1238	1801200	CARMEL CLAY SCHOOLS	IN
1237	4800010	HAYS CISD	TX
1236	4503330	PICKENS 01	SC
1236	1727710	NAPERVILLE CUSD 203	IL
1234	1720580	JOLIET PSD 86	IL
1229	3502370	SANTA FE PUBLIC SCHOOLS	NM
1225	1803870	GARY COMMUNITY SCHOOL CORP	IN
1223	2923580	PARKWAY C-2	MO
1219	3700900	CLEVELAND COUNTY SCHOOLS	NC
1216	1812090	VIGO COUNTY SCHOOL CORP	IN
1214	0633930	SALINAS CITY ELEMENTARY	CA
1213	4101980	BEND-LAPINE ADMINISTRATIVE SD 1	OR
1213	1812810	M S D WAYNE TOWNSHIP	IN
1207	4203570	BETHLEHEM AREA SD	PA
1207	1908580	DAVENPORT COMM SCHOOL DISTRICT	IA
1207	0400680	AMPHITHEATER UNIFIED DISTRICT	AZ
1206	5303930	KENNEWICK SCHOOL DISTRICT	WA
1203	4502130	FLORENCE 01	SC
1201	4900810	PROVO DISTRICT	UT
1201	4838700	SAN ANGELO ISD	TX
1201	2609570	CHIPPEWA VALLEY SCHOOLS	MI
1200	0409600	YUMA ELEMENTARY DISTRICT	AZ
1199	1906540	CEDAR RAPIDS COMM SCHOOL DISTRICT	IA
1198	4502820	LEXINGTON 05	SC
1197	4817640	DUNCANVILLE ISD	TX
1196	0624600	MERCED CITY ELEMENTARY	CA
1188	5103000	PORTSMOUTH CITY PBLC SCHS	VA
1188	3904701	HILLIARD CITY	OH
1187	3402640	CAMDEN CITY PUBLIC SCHOOLS	NJ
1180	4901050	TOOELE DISTRICT	UT
1177	0904320	STAMFORD SCHOOL DISTRICT	CT
1177	0614370	FRANKLIN-MCKINLEY ELEMENTARY	CA
1175	2507020	LOWELL	MA
1173	0503060	BENTONVILLE SCHOOL DISTRICT	AR
1172	0633750	ROWLAND UNIFIED	CA
1169	2621150	LANSING PUBLIC SCHOOL DISTRICT	MI
1167	0629850	PARAMOUNT UNIFIED	CA
1166	3003870	BILLINGS ELEM	MT
1165	0603690	BALDWIN PARK UNIFIED	CA
1164	1704680	AURORA EAST USD 131	IL
1162	3703310	CRAVEN COUNTY SCHOOLS	NC
1162	3416230	TOMS RIVER REGIONAL SCHOOL DISTRICT	NJ
1159	2400150	CALVERT COUNTY PUBLIC SCHOOLS	MD
1159	0600047	TRACY JOINT UNIFIED	CA
1158	5310110	YAKIMA SCHOOL DISTRICT	WA
1158	1304410	ROCKDALE COUNTY	GA
1158	0633600	ROSEVILLE CITY ELEMENTARY	CA
1156	2400690	WICOMICO COUNTY PUBLIC SCHOOLS	MD
1155	4017250	LAWTON	OK
1155	3404500	EDISON TOWNSHIP PUBLIC SCHOOLS	NJ
1155	1804320	SCHOOL CITY OF HAMMOND	IN
1155	0607970	CENTRAL UNIFIED	CA
1149	2103090	KENTON COUNTY	KY
