"PEACH COUNTY","GA","Fort Valley","","","Yes (likely)","","Chromebook","Peach County Schools Fort Valley GA; Chromebook Contract referenced on high school page; no dated 1:1 launch year found","https://pchs.peachschools.org/","","2369","313","1","0","1304050"
"SEAFORD SCHOOL DISTRICT","DE","Seaford","","","Yes (likely)","","Chromebook","Seaford SD DE; state notes every DE district provides iPads or Chromebooks; district in Sussex County; no dated 1:1 launch year found","https://www.seafordbluejays.org/","","2370","313","1","0","1001530"
"PELL CITY","AL","Pell City","","","Yes (likely)","","Chromebook","Pell City Schools AL; technology department exists; Chromebook Tech business in same city; no dated 1:1 launch year found","https://www.pellcityschools.net/en-US/technology-6ade6bde","","2371","313","1","0","0102650"
"TRUSSVILLE CITY","AL","Trussville","2013","Fall","Yes (phased)","Pilot: 5th grade (2013); phased expansion","Chromebook","Fall 2013 Paine Intermediate pilot (3 fifth-grade classes) per principal blog; technology director John Keir; district shares chromebook success at ISTE 2017; indicates district-wide by 2017","http://paineprincipal.blogspot.com/2013/09/pi-participates-in-chromebook-11-pilot.html","https://www.k12dive.com/news/iste-6-steps-to-chromebook-success-2017/446189/","2372","313","1","0","0100013"
"HORSEHEADS CENTRAL SCHOOL DISTRICT","NY","Horseheads","","","Yes","HS (all high schoolers)","laptop","Horseheads CSD offers 1:1 laptops for all high schoolers; tracking software; returned at end of year; director William Giancoli; no dated launch year found","https://horseheadsdistrict.com/HCSDTech1to1.cfm","https://horseheadsdistrict.com/technology.cfm","2373","312","1","0","3614850"
"AUBURN CITY SCHOOL DISTRICT","NY","Auburn","2020","","Yes","MS and HS","Chromebook","All middle and high school students checkout Chromebooks; $35M technology levy passed 2020; earlier $22M levy in 2014 may have supported earlier rollout; 2020 levy confirmed 1:1; program at least 2020 (by)","https://www.aecsd.education/districtpage.cfm?pageid=2318","https://nysed.gov/edtech/learning-technology-grant-program-overview-auburn-enlarged-city-school-district","2374","312","1","0","3603480"
"STAFFORD TOWNSHIP SCHOOL DISTRICT","NJ","Manahawkin","","","Yes","K-6","Chromebook","Stafford Township SD NJ provides 1:1 devices for all K-6 students; Makerspace Labs in all buildings; E-Sports lab grades 5-6; no dated launch year found","https://www.nj.gov/education/choice/districts/ocean/stafford_twp_sd.shtml","","2375","312","1","0","3415690"
"LACEY TOWNSHIP SCHOOL DISTRICT","NJ","Lacey Township","","","Yes","K-12","Chromebook","Lacey Township SD NJ issues personal Chromebook to all students K-12; distributed before school opening; Chromebook Protection Plan offered; no dated launch year found","https://resources.finalsite.net/images/v1715773407/laceyschoolsorg/vlwzdm9ncysh4dkmkons/B4_Attachment_-1_to_1_Technology_Program_Student_Parent_Handbook.pdf","","2376","312","1","0","3408100"
"GRAIN VALLEY R-V","MO","Grain Valley","2016","Fall","Yes (phased)","HS first (2016-17); expansion to other grades","Chromebook","Beginning 2016-17 SY each student at Grain Valley HS received a device; part of Strategic Plan CSIP 2021; phased district rollout","https://sites.google.com/gvr5.net/studenttechnology/home","","2377","312","1","0","2913080"
"NATCHEZ-ADAMS SCHOOL DIST","MS","Natchez","","","Yes (likely)","","Chromebook","Natchez-Adams SD MS distributes Chromebooks to students; online learning pathway uses Chromebooks; video tutorials for first-time Chromebook use; no firm 1:1 launch year found","https://www.natchezadamsschooldistrict.org/apps/video/watch.jsp?v=300309","","2378","312","1","0","2803030"
"FARIBAULT PUBLIC SCHOOL DISTRICT","MN","Faribault","2021","Fall","Yes","6-12 take-home; K-5 in school","iPad","iPad program started take-home 6-12 in 2021-22 SY; K-12 iPads; district offers iPad Protection Plan; devices for all students","https://www.faribault.k12.mn.us/departments/technology","","2379","312","1","0","2711760"
"WALPOLE","MA","Walpole","2017","Fall","Yes (phased)","HS 9th grade (2017-18); expanded 2018-19","Chromebook","Fall 2017: freshman 1:1 Chromebook at Walpole HS; expanded 2018-19 to grades 9/11/12 and new 10th; MS also expanded to grades 7-8 in 2018-19","https://sites.google.com/walpole.k12.ma.us/wpscrbkinitiative/home","https://sites.google.com/walpole.k12.ma.us/wpscrbkinitiative/high-school-11","2380","312","1","0","2511970"
"DRACUT","MA","Dracut","","","Yes (likely)","","Chromebook","Dracut Public Schools MA; technology page exists; acceptable use policy; no dated 1:1 chromebook launch year found in web search","https://www.dracutps.org/page/technology","","2381","312","1","0","2504320"
"NEWINGTON SCHOOL DISTRICT","CT","Newington","","","Yes","3-8 Chromebook; K-2 iPad carts","Chromebook","Newington Public Schools CT recognized as Google for Education Reference Institution; grades 3-8 Chromebook 1:1 take-home; K-2 near-1:1 iPad carts; 70 Google-certified teachers; no dated launch year found","https://www.npsct.org/","https://www.edsurge.com/schools/newington-public-school-district","2382","312","1","0","0902880"
"CHEROKEE COUNTY","AL","Centre","","","Yes","K-12","Chromebook","Cherokee County School System AL has 1:1 student-to-device ratio per student services page; no dated launch year found","https://www.cherokeek12.org/en-US/student-services-09eab738","","2383","312","1","0","0100630"
"HANCOCK COUNTY SCHOOLS","WV","New Cumberland","","","Yes (likely)","","Chromebook","Hancock County Schools WV has Chromebooks page; provides guidance on Chromebook use; no dated 1:1 launch year found","https://boe.hancock.k12.wv.us/","","2384","311","1","0","5400450"
"UVALDE CISD","TX","Uvalde","","","Yes (likely)","","Chromebook","Uvalde CISD TX has technology department; upgraded classrooms with technology; no dated 1:1 chromebook launch year found","https://www.ucisd.net/departments/technology","","2385","311","1","0","4843720"
"DILLON 04","SC","Dillon","","","Yes (likely)","","Chromebook","Dillon School District Four SC; 3880 students in 8 schools; no dated 1:1 chromebook launch year found","https://www.dillon.k12.sc.us/","","2386","311","1","0","4501920"
"GREEN LOCAL","OH","Smithville","","","Yes","K-12","Chromebook","Green Local Schools OH (Smithville); each student issued own Chromebook for home and school use; keeps same device year to year; teachers used carts for several years prior; no launch year pinned","https://www.greenlocalschools.org/departments/technology/chromebooks","https://www.greenlocalschools.org/departments/technology/chromebooks/cb-faq","2387","311","1","0","3905001"
"CAPE GIRARDEAU 63","MO","Cape Girardeau","","","Yes (likely)","","Chromebook","Cape Girardeau 63 MO; district website capetigers.com; virtual learning resources exist; no dated 1:1 chromebook launch year found","https://www.capetigers.com/page/district-information","","2388","311","1","0","2907120"
"BRANSON R-IV","MO","Branson","","","Yes (likely)","","Chromebook","Branson R-IV MO; technology department page exists; student reviews mention laptops; no dated 1:1 launch year found","https://www.branson.k12.mo.us/departments/technology","","2389","311","1","0","2905760"
"SCOTT CO SCHOOL DIST","MS","Forest","","","Yes","K-12","Chromebook","Scott County Public Schools MS 1:1 Chromebook initiative; 2024-25 policy manual confirms program; portable devices for all students; no earlier dated launch year found","https://www.scott.k12.ms.us/apps/pages/chromebooks","https://cdnsm5-ss16.sharpschool.com/UserFiles/Servers/Server_256836/File/2024-2025%20Updates/Scott%20County%20Chromebook%20Policy-2024-2025_PolicyManual%20and%20Handbook_copy.pdf","2390","311","1","0","2803900"
"PEARL PUBLIC SCHOOL DIST","MS","Pearl","","","Yes (likely)","","Chromebook","Pearl Public SD MS has 'Modified 1:1 Initiative' page; last updated Aug 2020; no earlier dated launch year found","https://www.pearl.k12.ms.us/domain/808","","2391","311","1","0","2803520"
"CARMAN-AINSWORTH COMMUNITY SCHOOLS","MI","Flint","","","Yes (likely)","","Chromebook","Carman-Ainsworth Community Schools MI (Flint area); 1:1 Device Handbook and acceptable use policy on tech page; no dated launch year found","https://www.carman.k12.mi.us/technology/how-tos-information","","2392","311","1","0","2607890"
"FOXBOROUGH","MA","Foxborough","2020","Fall","Yes","K-12","Chromebook","Foxborough Public Schools MA; CARES Act application June 2020 to implement 1:1; district became one-to-one for all K-12 teachers and students; grades K-6 devices stay at school, 7-12 take home; $30/yr protection plan","https://www.foxborough.k12.ma.us/students___families/technology","https://www.foxborough.k12.ma.us/students___families/1_to_1_computer_program/student_data_privacy","2393","311","1","0","2511970"
"WOODRIDGE SD 68","IL","Woodridge","2020","August","Yes","1-8 (grades 1+)","Chromebook","Woodridge SD 68 IL; 1:1 initiative since August 2020; students assigned Chromebook starting 1st grade; 98% of students have home internet; Patch article confirms classroom rollout","https://www.woodridge68.org/departments/information-technology/chromebooks-for-students","https://patch.com/illinois/woodridge/woodridge-school-district-68-puts-chromebooks-in-the-classroom","2394","311","1","0","1717040"
"OXFORD CITY","AL","Oxford","2015","","Yes (phased)","7-12 (2015); ES expansion 2020","laptop","2015: 1:1 MacBook Air/Pro to grades 7-12 (OSD initiative started ~3 years before 2015 per March 2015 board meeting report); 2020 elementary expansion; tech initiative started ~2012-2013 but formal 7-12 1:1 was 2015","https://www.annistonstar.com/news/oxford-schools-to-expand-technology-initiative-in/article_019eef18-cceb-11e4-945c-f7bde4b7e471.html","https://oxfordeagle.com/2020/01/31/oxford-school-district-expanding-technology-to-elementary-schools/","2395","311","1","0","0102635"
"KING GEO CO PBLC SCHS","VA","King George","","","Yes (likely)","","Chromebook","King George County Schools VA had ~3000 Chromebooks per 2018-2021 tech plan; teachers supported 1:1 initiative; 2018-2021 Technology Plan documents Chromebook push; no firm launch year","https://www.kgcs.k12.va.us/common/pages/DisplayFile.aspx?itemId=21880466","","2396","310","1","0","5102100"
"CONESTOGA VALLEY SD","PA","Lancaster","2013","Fall","Yes (phased)","All grades; started with Lenovo netbooks","iPad","1:1 initiative began 2013-14 SY with Lenovo netbooks; evolved to iPads for all K-12 students with keyboard case grades 1-12; robust wireless network","https://en.wikipedia.org/wiki/Conestoga_Valley_School_District","https://www.conestogavalley.org/for-students/student-handbook/technology","2397","310","1","0","4206480"
"EAGLE POINT SD 9","OR","Eagle Point","","","Yes (likely)","","Chromebook","Eagle Point SD 9 OR; Canvas LMS used; digital citizenship resources; technology dept exists; no dated 1:1 launch year found","https://www.eaglepnt.k12.or.us/departments/technology/digital-learning/digital-citizenship","","2398","310","1","0","4104500"
"MOUNT VERNON CITY","OH","Mount Vernon","","","Yes","K-12 (iPad for K; Chromebook 1-12)","Chromebook","Mount Vernon City SD OH provides K-12 devices: iPad for Kindergarten, Chromebook grades 1-12; distributed first week each fall; no dated launch year found","https://resources.finalsite.net/images/v1765582965/mtvernonk12ohus/cb48yohbcjftyenvkmo5/electronic_device_handbook.pdf","https://www.mtvernoncsd.org/departments/technology","2399","310","1","0","3910012"
"MINISINK VALLEY CENTRAL SCHOOL DISTRICT","NY","Slate Hill","2020","","Yes (likely)","3-12","Chromebook","During COVID March 2020: limited loaner Chromebooks for grades 3-12; Aug 2020 families requested devices; 2022-23 budget references continuing 1:1 Chromebook initiative; 2020 (by)","https://www.minisink.com/need-a-loaner-chromebook-during-the-extended-school-closure-request-one-by-12-p-m-tuesday-march-17/","https://www.minisink.com/board-of-education-adopts-proposed-105823385-budget-and-bus-proposition-for-the-2022-23-school-year-residents-to-vote-on-may-17/","2400","310","1","0","3619560"
